index,total,onset,offset,precision,recall,f1,der,work_dir
5097,9801,0.52,0.48,0.6490096800049326,0.5460031244674484,0.5930669726150236,0.7492803162567023,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p48
5100,9801,0.52,0.51,0.6568863699820762,0.5404315507456087,0.5929955836246235,0.7418538484134592,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p51
5099,9801,0.52,0.5,0.6538190791824486,0.542350756794816,0.592891179389731,0.7448104631379133,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p50
4901,9801,0.5,0.5,0.6487425116475697,0.5458264315398679,0.5928511906160326,0.7497078027315239,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p50
4910,9801,0.5,0.59,0.65060639127046,0.5443139860221632,0.5927326454442003,0.7479976641706269,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p59
4902,9801,0.5,0.51,0.6488762528539064,0.5454485183795992,0.5926839989516921,0.7497078027315238,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p51
5196,9801,0.53,0.48,0.6499691631514254,0.5446237192022823,0.592651485257237,0.7486749586544477,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p53_offset_0p48
4909,9801,0.5,0.58,0.6501722416905598,0.5444325470136199,0.5926226529279403,0.7485015483843183,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p58
4903,9801,0.5,0.52,0.6489655473525444,0.5451965762727535,0.5925724615372239,0.7497078027315238,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p52
4905,9801,0.5,0.54,0.6489655473525444,0.5451965762727535,0.5925724615372239,0.7497078027315238,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p54
5199,9801,0.53,0.51,0.6581856850604678,0.5387936751090048,0.5925353367958796,0.7410170152955092,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p53_offset_0p51
4916,9801,0.5,0.65,0.6511652167737811,0.543565569763592,0.5925200824391764,0.7476271610723244,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p65
5101,9801,0.52,0.52,0.6569917794621907,0.5395105245036004,0.5924835720873537,0.7421620180705034,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p52
4998,9801,0.51,0.48,0.646818582014294,0.5465658519832122,0.5924812479294573,0.751874712332132,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p48
4904,9801,0.5,0.53,0.6489129027135749,0.5450706052193306,0.5924761041784788,0.7498337737849466,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p53
5198,9801,0.53,0.5,0.6548118216880437,0.5409713515296497,0.5924726892133383,0.7442051055356587,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p53_offset_0p50
4908,9801,0.5,0.57,0.6495737077499647,0.5445667210056391,0.5924533087779247,0.7492113285797983,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p57
5103,9801,0.52,0.54,0.6569716072669509,0.5394112000330075,0.5924154725413564,0.7422346959582664,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p54
5108,9801,0.52,0.59,0.658498033244512,0.5383759921461643,0.5924090997940938,0.7408297926698749,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p59
4911,9801,0.5,0.6,0.6505026990134641,0.5438175118704378,0.592395165080053,0.7483607572069633,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p60
5200,9801,0.53,0.52,0.659196786966235,0.5378726488669965,0.5923865589022318,0.7402062655956798,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p53_offset_0p52
5098,9801,0.52,0.49,0.6507976508370226,0.5435914901603494,0.5923832571283068,0.7480866145544673,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p49
5106,9801,0.52,0.57,0.6576311820080841,0.538880669236486,0.5923630946115227,0.741665543918778,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p57
4907,9801,0.5,0.56,0.649284120224759,0.5445741310676053,0.5923372145807678,0.749581831678101,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p56
5102,9801,0.52,0.53,0.6569189699059443,0.5392852289795845,0.5923180965872228,0.7423606670116892,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p53
5001,9801,0.51,0.51,0.6535832439006941,0.5415352127848942,0.5923067108175669,0.7454930632261022,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p51
4906,9801,0.5,0.55,0.6490412873603816,0.544692692059062,0.5923062460561591,0.7498411838469128,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p55
5000,9801,0.51,0.5,0.6515755473738507,0.5429134843105797,0.5923020493833495,0.7474048592133429,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p50
5107,9801,0.52,0.58,0.6580466341887459,0.5384945531376211,0.5922980871439589,0.7413336768835664,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p58
4915,9801,0.5,0.64,0.6509674165882414,0.5433136276567463,0.5922885074618099,0.747997664170627,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p64
4913,9801,0.5,0.62,0.6505934670202481,0.543565569763592,0.5922832682952696,0.7483607572069635,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p62
4919,9801,0.5,0.68,0.6516279922075843,0.5428171535050209,0.5922663809953145,0.7473826290274447,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p68
5105,9801,0.52,0.56,0.657331124870068,0.5388880792984522,0.5922458126569574,0.7420360470170805,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p56
4917,9801,0.5,0.66,0.6508634023363987,0.5433136276567463,0.5922454499638652,0.7481310452860159,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p66
5002,9801,0.51,0.52,0.6537761588099988,0.5412832706780484,0.5922351454665405,0.7453670921726792,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p52
4914,9801,0.5,0.63,0.6506388920925857,0.5434395987101692,0.5922272968610583,0.7483607572069637,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p63
5104,9801,0.52,0.55,0.6570778215389059,0.5390066402899089,0.5922145472154579,0.7422953991858922,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p55
5114,9801,0.52,0.65,0.6590879707854141,0.5376275758875931,0.5921939746084983,0.7404592895715723,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p65
5004,9801,0.51,0.54,0.653755661779186,0.5411839462074556,0.5921672803084149,0.7454397700604424,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p54
4912,9801,0.5,0.61,0.650299320934026,0.543565569763592,0.5921613469909978,0.748738670367232,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p61
5009,9801,0.51,0.59,0.6552560294844711,0.5401487383206124,0.5921604583406213,0.7440348667720509,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p59
5498,9801,0.56,0.53,0.6666522416575466,0.5326336090859454,0.5921547215105786,0.7337004831315943,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p56_offset_0p53
4921,9801,0.5,0.7,0.6520148958537498,0.5423132692913295,0.5921259166723915,0.7471232768586331,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p70
4920,9801,0.5,0.69,0.6517714977651939,0.5424392403447523,0.5921005813189458,0.7473752189654788,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p69
5007,9801,0.51,0.57,0.6543037368510729,0.5406534154109341,0.5920740327383821,0.7449965890743767,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p57
5003,9801,0.51,0.53,0.6537029642694074,0.5410579751540328,0.5920702469072626,0.7455657411138652,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p53
5109,9801,0.52,0.6,0.6583980081451983,0.537879517994439,0.5920679700678428,0.7411928857062114,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p60
4918,9801,0.5,0.67,0.6511414476315764,0.5428171535050209,0.592065330901827,0.748005074232593,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p67
5008,9801,0.51,0.58,0.6548112353495891,0.5402672993120692,0.5920499572552023,0.7445387509857423,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p58
4899,9801,0.5,0.48,0.6420545728590981,0.5492342671676206,0.5920283326048406,0.756963839149548,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p48
5117,9801,0.52,0.68,0.6597827397484812,0.5368791596290221,0.5920195220356953,0.739962815419847,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p68
5115,9801,0.52,0.66,0.6589826439371906,0.5373756337807475,0.5919986053203882,0.7407112316784179,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p66
5005,9801,0.51,0.55,0.6538580989669661,0.540779386464357,0.5919669956889763,0.7455004732880682,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p55
5197,9801,0.53,0.49,0.6517713041232063,0.5422120848951832,0.5919651494884461,0.7474812569522129,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p53_offset_0p49
5113,9801,0.52,0.64,0.6588868476522747,0.5373756337807475,0.5919599466545068,0.7408297926698748,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p64
5006,9801,0.51,0.56,0.6540077265760152,0.5406608254729002,0.5919572532646112,0.7453670921726792,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p56
5111,9801,0.52,0.62,0.6584957660576684,0.5376275758875931,0.5919548093795652,0.7411928857062114,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p62
5015,9801,0.51,0.65,0.6558337642914415,0.5394003220620412,0.5919458752339215,0.7436643636737481,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p65
4923,9801,0.5,0.72,0.6525917002295073,0.5415018823261709,0.5918792952699535,0.7467675642440148,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p72
5119,9801,0.52,0.7,0.6601915506831321,0.5363752754153307,0.5918773897136277,0.7397034632510351,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p70
4900,9801,0.5,0.49,0.6450013984791538,0.5468226328605216,0.591868184632313,0.7541399238147819,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p49
5118,9801,0.52,0.69,0.6599373074469053,0.5365012464687535,0.5918518537834688,0.739955405357881,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p69
5298,9801,0.54,0.51,0.6586800708511217,0.5373338929016929,0.5918511612299947,0.7411059360391019,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p54_offset_0p51
5112,9801,0.52,0.63,0.6585936447104336,0.5373756337807475,0.5918415858921269,0.7411928857062114,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p63
5110,9801,0.52,0.61,0.6581911060309164,0.5376275758875932,0.5918316784254583,0.7415707988664801,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p61
5010,9801,0.51,0.6,0.6551543450881612,0.5396522641688871,0.5918205054569586,0.7443979598083873,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p60
5116,9801,0.52,0.67,0.6592784334422229,0.5368791596290221,0.5918164184356214,0.7405852606249952,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p67
4999,9801,0.51,0.49,0.6485829115992336,0.5441542176761133,0.5917969990148633,0.7506810106298971,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p49
5399,9801,0.55,0.53,0.6639159186005789,0.5337927428491088,0.5917858167311513,0.7364210577421818,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p55_offset_0p53
5018,9801,0.51,0.68,0.6565149109497487,0.5386519058034701,0.5917717979020776,0.7431678895220225,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p68
4922,9801,0.5,0.71,0.6521454344295937,0.5416099951302555,0.5917602162376969,0.7472849347704844,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p71
4931,9801,0.5,0.8,0.6531166471330287,0.540940503441685,0.5917593604899729,0.7463638492479804,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p80
4930,9801,0.5,0.79,0.6531108039436722,0.540940503441685,0.5917569620389432,0.7463712593099464,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p79
5016,9801,0.51,0.66,0.6557283050496127,0.5391483799551956,0.5917511954078212,0.7439163057805939,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p66
5201,9801,0.53,0.53,0.659011778723714,0.5368915270224436,0.5917164682206386,0.7409087987505569,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p53_offset_0p53
5014,9801,0.51,0.64,0.6556337643613424,0.5391483799551956,0.5917126960439316,0.7440348667720506,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p64
5012,9801,0.51,0.62,0.6552493158823315,0.5394003220620412,0.5917076953641857,0.7443979598083872,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p62
5299,9801,0.54,0.52,0.6596963055444174,0.5364128666596846,0.5917011500376663,0.7402951863392724,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p54_offset_0p52
4932,9801,0.5,0.81,0.6530669846184135,0.5408219424502282,0.5916680306913293,0.7464824102394371,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p81
5013,9801,0.51,0.63,0.655296844891858,0.5392743510086184,0.5916512669312572,0.7443979598083873,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p63
4926,9801,0.5,0.75,0.6528286697965573,0.5409535377406833,0.5916489226180319,0.7467231038722184,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p75
4927,9801,0.5,0.76,0.6528286697965573,0.5409535377406833,0.5916489226180319,0.7467231038722184,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p76
4928,9801,0.5,0.77,0.6528286697965573,0.5409535377406833,0.5916489226180319,0.7467231038722184,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p77
5020,9801,0.51,0.7,0.6569152985445893,0.5381480215897788,0.5916300204479232,0.742908537353211,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p70
5019,9801,0.51,0.69,0.6566651630341435,0.5382739926432016,0.5916046477458128,0.7431604794600567,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p69
5297,9801,0.54,0.5,0.6547950392114543,0.5395115693223378,0.5915892898275927,0.7449164714843997,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p54_offset_0p50
5202,9801,0.53,0.54,0.6589789920936029,0.5367036745415422,0.5915891504852612,0.74103997166748,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p53_offset_0p54
5011,9801,0.51,0.61,0.6549486427395337,0.5394003220620414,0.5915850714309348,0.7447758729686558,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p61
5017,9801,0.51,0.67,0.6560172279979781,0.5386519058034701,0.5915695318529072,0.7437903347271708,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p67
4929,9801,0.5,0.78,0.6530052532665117,0.5406885613348392,0.5915628725121199,0.746623201416792,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p78
4924,9801,0.5,0.73,0.6523797977271104,0.541079508794106,0.5915398012694754,0.747234398147876,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p73
4933,9801,0.5,0.82,0.6530607756073984,0.5405700003433825,0.5915146807657344,0.74660838129286,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p82
5207,9801,0.53,0.59,0.6606893452440821,0.5354431711306833,0.5915090398544229,0.7395447249035986,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p53_offset_0p59
4935,9801,0.5,0.84,0.6528214058851427,0.5406959713968054,0.5914918557910706,0.7468529133377397,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p84
5121,9801,0.52,0.72,0.6606526596814597,0.5354379173967493,0.5914911311927076,0.7395922826812967,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p72
4946,9801,0.5,0.95,0.6529373780586036,0.5406033308021058,0.591484008485326,0.7467492021104627,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p95
4925,9801,0.5,0.74,0.6524260997015034,0.5409535377406833,0.5914835408191417,0.7472343981478761,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p74
4947,9801,0.5,0.96,0.6530774775258767,0.5404773597486828,0.5914660637973171,0.7466306411190059,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p96
5205,9801,0.53,0.57,0.6598098852378257,0.535947848221005,0.5914637695133687,0.7403804761525016,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p53_offset_0p57
5300,9801,0.54,0.53,0.6605001096912192,0.5354317448151316,0.5914262168868037,0.7397824693317173,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p54_offset_0p53
5120,9801,0.52,0.71,0.6602849886256704,0.535546030200834,0.5914096538601064,0.7399910922163093,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p71
5206,9801,0.53,0.58,0.660231965213896,0.5355617321221401,0.5913979571561384,0.7400486091172899,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p53_offset_0p58
5022,9801,0.51,0.72,0.6575128212103076,0.5373366346246202,0.5913811565906535,0.7425528247385927,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p72
4942,9801,0.5,0.91,0.6528079360532774,0.5404187609786554,0.5913204202294248,0.7469997807659066,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p91
4938,9801,0.5,0.87,0.6525817350699542,0.5405700003433824,0.5913181002559469,0.7472160063740761,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p87
5497,9801,0.56,0.52,0.664348913284542,0.5327329335565384,0.5913055091648339,0.7364213986050323,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p56_offset_0p52
4934,9801,0.5,0.83,0.6527188741721859,0.5404514393519257,0.5913034393164153,0.7470974453826192,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p83
4943,9801,0.5,0.92,0.6527256902492506,0.5404328993768867,0.5912951393824585,0.7470974750228672,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p92
5213,9801,0.53,0.65,0.6612895607467213,0.5346947548721122,0.5912921347969337,0.7391742218052959,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p53_offset_0p65
5295,9801,0.54,0.48,0.6496757915099032,0.542534081727856,0.5912906223640223,0.7500161798703028,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p54_offset_0p48
5496,9801,0.56,0.51,0.6632007812715932,0.5334094277536671,0.5912661392251211,0.7374766803497415,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p56_offset_0p51
4944,9801,0.5,0.93,0.6525866527091836,0.5404773597486829,0.5912646888692341,0.7472530863241541,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p93
5204,9801,0.53,0.56,0.6593017574564282,0.5359552582829711,0.5912640361878765,0.7410029213576498,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p53_offset_0p56
5021,9801,0.51,0.71,0.657055297368302,0.5374447474287048,0.5912614568395611,0.7430701952650623,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p71
5030,9801,0.51,0.8,0.6580550508720933,0.5367752557401344,0.5912599743548222,0.7421491097425584,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p80
4936,9801,0.5,0.85,0.6526223166748696,0.5404440292899596,0.5912593807062462,0.7472234164360422,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p85
5029,9801,0.51,0.79,0.6580490729553693,0.5367752557401344,0.5912575613702532,0.7421565198045245,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p79
5203,9801,0.53,0.55,0.6590811278640731,0.5360738192744279,0.5912474165324223,0.7412178131546653,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p53_offset_0p55
4945,9801,0.5,0.94,0.6524932459028127,0.5404773597486828,0.5912263472859158,0.747371647315611,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p94
4937,9801,0.5,0.86,0.6525288938991334,0.5404440292899596,0.5912210374469167,0.7473419774274989,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p86
5031,9801,0.51,0.81,0.6580053423462716,0.5366566947486775,0.5911679808780208,0.7422676707340153,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p81
5208,9801,0.53,0.6,0.6605901412832619,0.5349466969789579,0.5911662490467505,0.7399078179399351,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p53_offset_0p60
4941,9801,0.5,0.9,0.652553737795001,0.5403001999871986,0.5911451584567914,0.7473776939261753,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p90
4939,9801,0.5,0.88,0.6523362938714182,0.5404440292899596,0.5911419701786108,0.7475865094723785,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p88
5133,9801,0.52,0.84,0.6609999358692468,0.5346320064673837,0.5911379739453126,0.7395590707835649,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p84
5499,9801,0.56,0.54,0.6664376807282126,0.5311238904710441,0.5911361591043806,0.7347117935685971,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p56_offset_0p54
4948,9801,0.5,0.97,0.652600037594658,0.5402466548794317,0.5911321035789577,0.7473439929643538,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p97
5129,9801,0.52,0.8,0.6611500000000001,0.5344986253519949,0.5911164177476247,0.7394405097921081,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p80
5216,9801,0.53,0.68,0.6619959301043653,0.5339463386135409,0.5911159966529563,0.7386777476535705,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p53_offset_0p68
5128,9801,0.52,0.79,0.6611439400188817,0.5344986253519949,0.5911139956618704,0.7394479198540742,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p79
5214,9801,0.53,0.66,0.6611839883391543,0.5344428127652664,0.5910958673006083,0.7394261639121417,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p53_offset_0p66
5296,9801,0.54,0.49,0.65174654591896,0.5407523026878713,0.5910839174164132,0.7481926229009538,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p54_offset_0p49
5028,9801,0.51,0.78,0.6579434241733079,0.5365233136332886,0.5910620613327656,0.7424084619113702,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p78
5212,9801,0.53,0.64,0.6610870218792102,0.5344428127652663,0.5910571149582488,0.7395447249035983,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p53_offset_0p64
5210,9801,0.53,0.62,0.6606901278200995,0.5346947548721122,0.5910523899977278,0.739907817939935,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p53_offset_0p62
4949,9801,0.5,0.98,0.6525354824848033,0.5401206838260088,0.5910302079947102,0.7474847841417087,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p98
5130,9801,0.52,0.81,0.661100298852261,0.5343800643605381,0.5910240454306107,0.7395590707835648,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p81
5032,9801,0.51,0.82,0.6580013271158864,0.5364047526418319,0.5910134670131452,0.7423936417874382,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p82
4940,9801,0.5,0.89,0.6525630288216178,0.540066116129691,0.5910088345525166,0.7474753585428877,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p89
5034,9801,0.51,0.84,0.657755268895349,0.5365307236952547,0.5909906213825336,0.7426381738323177,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p84
5144,9801,0.52,0.95,0.6611190240413714,0.5342874237658385,0.5909748618230923,0.7395813306097109,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p95
5218,9801,0.53,0.7,0.662411853474056,0.5334424543998496,0.5909726671788067,0.7384183954847587,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p53_offset_0p70
5136,9801,0.52,0.87,0.6607533870125589,0.5345060354139608,0.590962374613937,0.7399221638199012,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p87
5145,9801,0.52,0.96,0.661266310130995,0.5341614527124157,0.5909566162478691,0.739462769618254,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p96
5025,9801,0.51,0.75,0.6576546258787626,0.5365363479322869,0.5909534051219453,0.7427603064736423,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p75
5026,9801,0.51,0.76,0.6576546258787623,0.5365363479322869,0.5909534051219452,0.7427603064736422,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p76
5027,9801,0.51,0.77,0.6576546258787623,0.5365363479322869,0.5909534051219452,0.7427603064736422,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p77
5122,9801,0.52,0.73,0.6603338304861421,0.5347636017578388,0.5909518136781153,0.7403110586920034,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p73
5217,9801,0.53,0.69,0.6621539656995721,0.5335684254532724,0.5909472825800739,0.7386703375916046,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p53_offset_0p69
5211,9801,0.53,0.63,0.6607902389416204,0.5344428127652664,0.5909384675121886,0.739907817939935,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p53_offset_0p63
4950,9801,0.5,0.99,0.6525940601153586,0.5399225461790986,0.5909355806016131,0.7475031462752605,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p99
5209,9801,0.53,0.61,0.6603817529537738,0.5346947548721122,0.590928960958336,0.7402857311002036,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p53_offset_0p61
